"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"FAM192A",0.000808122098809146,-0.325020409051345,0.214,0.307,1,"16","FAM192A"
"PSMC5.2",0.00082669877115849,-0.363679894787796,0.607,0.509,1,"16","PSMC5"
"JPT1.7",0.000827914229632606,-0.528162172431893,0.393,0.414,1,"16","JPT1"
"PRRC2A",0.000832845012297036,-0.326242328775434,0.196,0.291,1,"16","PRRC2A"
"UBE3A.1",0.000835235795745791,-0.385273135165561,0.321,0.379,1,"16","UBE3A"
"P2RY8.4",0.000847739670279215,-0.365586312426741,0.268,0.346,1,"16","P2RY8"
"G3BP1.1",0.000900382450482554,-0.387682300427091,0.411,0.426,1,"16","G3BP1"
"IRF2.5",0.000910296226681958,-0.419987538672502,0.5,0.485,1,"16","IRF2"
"CCDC66.3",0.000949409926364735,-0.387501965046174,0.277,0.343,1,"16","CCDC66"
"COL4A3BP.3",0.000953973320909294,-0.383091023348114,0.179,0.277,1,"16","COL4A3BP"
"HMGA1.7",0.000969814983534711,-0.458462265088778,0.348,0.39,1,"16","HMGA1"
"ZNF770.2",0.000974024343057189,-0.30798286907367,0.161,0.262,1,"16","ZNF770"
"NSD1.1",0.000978656221705646,-0.390501658968208,0.357,0.399,1,"16","NSD1"
"SUCLG1.2",0.00100995494471153,-0.391572402670342,0.375,0.396,1,"16","SUCLG1"
"PPP2R1A",0.00102637410208982,-0.34403241318985,0.277,0.347,1,"16","PPP2R1A"
"C12orf57.10",0.0010384737332247,-0.462938188611275,0.786,0.599,1,"16","C12orf57"
"CDC5L",0.00105313396325105,-0.385986466903487,0.312,0.362,1,"16","CDC5L"
"CHMP4A.3",0.00105538373125343,-0.449719878660399,0.518,0.467,1,"16","CHMP4A"
"LLPH",0.00106345682996162,-0.399349784658096,0.33,0.375,1,"16","LLPH"
"BORCS7.3",0.00107806000696972,-0.360182989252993,0.25,0.332,1,"16","BORCS7"
"PSIP1.5",0.00108776673628689,-0.500383046004344,0.429,0.422,1,"16","PSIP1"
"CTDSP2.2",0.00109183751546463,-0.334621625047941,0.196,0.288,1,"16","CTDSP2"
"IFT57.12",0.00110417555717002,-0.49579367909831,0.438,0.432,1,"16","IFT57"
"HTATSF1.3",0.00111421799495612,-0.314527611212321,0.188,0.28,1,"16","HTATSF1"
"UBL3.4",0.00111555869706037,-0.479138483335197,0.277,0.339,1,"16","UBL3"
"SNRPG.6",0.00111622980430356,-0.418986617326635,0.759,0.585,1,"16","SNRPG"
"ILF2.4",0.00113058340605544,-0.392174066645844,0.562,0.493,1,"16","ILF2"
"GLG1.2",0.00117735397882197,-0.460331913491689,0.473,0.45,1,"16","GLG1"
"CEBPB.5",0.00118401703925452,-0.557589469662844,0.42,0.215,1,"16","CEBPB"
"LYRM2.2",0.00119143394387459,-0.355834777088622,0.25,0.321,1,"16","LYRM2"
"NKAPD1.2",0.00122959002405775,-0.284661583276212,0.161,0.261,1,"16","NKAPD1"
"NDUFA10.1",0.00123862884877975,-0.419918484315796,0.473,0.447,1,"16","NDUFA10"
"INO80D",0.00125737581305673,-0.313980097981817,0.161,0.26,1,"16","INO80D"
"C19orf53.4",0.00127457520797474,-0.309953623366448,0.821,0.632,1,"16","C19orf53"
"KIAA1551.7",0.00128148624613347,-0.515997790524658,0.42,0.431,1,"16","KIAA1551"
"CTSD.9",0.00128735901487486,-0.365674444939879,0.607,0.308,1,"16","CTSD"
"TNFAIP8.9",0.00132618612952193,-0.53154693013332,0.438,0.431,1,"16","TNFAIP8"
"EFR3A.2",0.0013492165244491,-0.29979700263398,0.152,0.253,1,"16","EFR3A"
"NBN",0.00135651604838637,-0.35289223152738,0.205,0.291,1,"16","NBN"
"SINHCAF.6",0.00137230667029584,-0.382221893804051,0.33,0.37,1,"16","SINHCAF"
"NOL8.3",0.00137901485300308,-0.307289746786913,0.205,0.304,1,"16","NOL8"
"ARID4A.1",0.00138788664265528,-0.446045548820135,0.295,0.348,1,"16","ARID4A"
"GPBP1L1",0.00139628581015462,-0.346657751430317,0.241,0.322,1,"16","GPBP1L1"
"TAF11",0.00144579972323417,-0.373868207895943,0.277,0.337,1,"16","TAF11"
"PHACTR4.2",0.00146501539065942,-0.352995143083723,0.268,0.34,1,"16","PHACTR4"
"ARIH2.5",0.00148740736757399,-0.390282087115839,0.312,0.363,1,"16","ARIH2"
"FABP5.6",0.00149791072165742,-0.414357555933674,0.196,0.286,1,"16","FABP5"
"SLC25A36.2",0.00150546704210351,-0.389921926837292,0.295,0.348,1,"16","SLC25A36"
"RNPEPL1.4",0.00151833152286949,-0.435334987634832,0.366,0.388,1,"16","RNPEPL1"
"SZRD1",0.00152055195734816,-0.368251043167901,0.259,0.325,1,"16","SZRD1"
"ELF2.1",0.00155934284695325,-0.416298024568495,0.286,0.34,1,"16","ELF2"
"BRI3.8",0.00157300359372117,-0.547425983803944,0.67,0.538,1,"16","BRI3"
"TAPT1.7",0.00158209266960816,-0.349382434930652,0.188,0.276,1,"16","TAPT1"
"CPT1A.1",0.0016438422298757,-0.281189006724682,0.152,0.253,1,"16","CPT1A"
"TFAM",0.00167141608704655,-0.312377608888971,0.205,0.29,1,"16","TFAM"
"ARHGDIA.5",0.00167372642791739,-0.521124220523028,0.607,0.498,1,"16","ARHGDIA"
"DCTN5",0.00170448200638165,-0.306702685232109,0.161,0.253,1,"16","DCTN5"
"DCP1A",0.00170666481076173,-0.295688012724333,0.17,0.261,1,"16","DCP1A"
"KLHDC3.1",0.00171122808829201,-0.273245026220989,0.161,0.254,1,"16","KLHDC3"
"CWC15.2",0.00171398646644342,-0.390054162898359,0.562,0.491,1,"16","CWC15"
"COX19",0.00174727085713979,-0.306754894859938,0.196,0.289,1,"16","COX19"
"NDUFA11.3",0.00175269782329445,-0.297107112821255,0.884,0.653,1,"16","NDUFA11"
"BCL7C.3",0.00175348151151032,-0.354530796763909,0.232,0.31,1,"16","BCL7C"
"FGD5-AS1.1",0.00176077957073784,-0.307529506590993,0.17,0.262,1,"16","FGD5-AS1"
"UBR4.1",0.00177162266470412,-0.312079690701955,0.17,0.262,1,"16","UBR4"
"HBS1L.2",0.00180518027888225,-0.358626970321639,0.25,0.32,1,"16","HBS1L"
"GID8",0.00181627212461154,-0.320152842897956,0.205,0.285,1,"16","GID8"
"SNAPIN.1",0.00181839488709969,-0.296280625696688,0.188,0.275,1,"16","SNAPIN"
"KIAA2026",0.00182185252752466,-0.335720551935871,0.179,0.268,1,"16","KIAA2026"
"LIMD1.8",0.00186159880489884,-0.325286969670029,0.188,0.273,1,"16","LIMD1"
"TXNL1.3",0.00189049148959142,-0.35027627830068,0.643,0.52,1,"16","TXNL1"
"MDH1.5",0.00190485060021155,-0.401962871854628,0.625,0.505,1,"16","MDH1"
"FBXL5.4",0.00193851881300082,-0.380204159121777,0.179,0.272,1,"16","FBXL5"
"BRWD1",0.00196986832564941,-0.366139307358952,0.268,0.335,1,"16","BRWD1"
"THYN1.1",0.00201695675632583,-0.304327534483369,0.214,0.293,1,"16","THYN1"
"MRPS5.1",0.00204017671174885,-0.311783040317649,0.259,0.334,1,"16","MRPS5"
"RANBP2",0.00208218963902603,-0.394581375254081,0.33,0.369,1,"16","RANBP2"
"SEPHS2.1",0.00209165019398221,-0.367252986588671,0.286,0.34,1,"16","SEPHS2"
"HPF1.3",0.00211782464547276,-0.321207058330119,0.214,0.291,1,"16","HPF1"
"DEF6.1",0.00213027141766737,-0.311084329020557,0.161,0.252,1,"16","DEF6"
"NARF.6",0.00213866687897609,-0.400619535787782,0.33,0.364,1,"16","NARF"
"ZNF652.1",0.00216320039530828,-0.279669321433634,0.295,0.352,1,"16","ZNF652"
"NHP2.4",0.00217231523235821,-0.411029381645323,0.438,0.422,1,"16","NHP2"
"TIAL1.1",0.00219133016557163,-0.431687988505594,0.384,0.387,1,"16","TIAL1"
"RNPC3",0.00223567302227015,-0.2977455041625,0.17,0.26,1,"16","RNPC3"
"SF3A3.2",0.0022843549826979,-0.354234971937141,0.259,0.318,1,"16","SF3A3"
"PPP1R10.3",0.00231082177454277,-0.479727236835909,0.455,0.427,1,"16","PPP1R10"
"NSL1",0.00232599463935076,-0.308837735513875,0.223,0.299,1,"16","NSL1"
"TSPO.10",0.00243631055935341,-0.744982471272675,0.714,0.545,1,"16","TSPO"
"LYAR.12",0.00245787971349676,-0.529747296832181,0.232,0.3,1,"16","LYAR"
"ZNF24.3",0.00245934901383211,-0.312365090839439,0.366,0.391,1,"16","ZNF24"
"UBA1.2",0.00246636436889869,-0.364409656855395,0.348,0.38,1,"16","UBA1"
"ZBTB20.7",0.00247050477304597,-0.54406063484491,0.5,0.462,1,"16","ZBTB20"
"XIAP.1",0.00249367778706101,-0.438911416603564,0.393,0.401,1,"16","XIAP"
"GALNT1.2",0.00250937004225543,-0.439467466341684,0.366,0.382,1,"16","GALNT1"
"HADHB.1",0.00251020365170541,-0.372730296136985,0.384,0.398,1,"16","HADHB"
"METTL9.3",0.00251185591255468,-0.444589744100929,0.527,0.465,1,"16","METTL9"
"FOXN3.1",0.00253928825861933,-0.455045562613712,0.42,0.413,1,"16","FOXN3"
"KRR1.2",0.00255874890875971,-0.401728030255998,0.429,0.421,1,"16","KRR1"
"EAPP.4",0.00261180097430329,-0.42356939340355,0.509,0.467,1,"16","EAPP"
"MED13L.8",0.00262181471580185,-0.524325905147849,0.509,0.453,1,"16","MED13L"
"PTP4A3.10",0.00262669852519479,-0.376233235580482,0.188,0.272,1,"16","PTP4A3"
"PCID2.2",0.00262680839848264,-0.297390837111265,0.188,0.271,1,"16","PCID2"
"WDR83OS.2",0.00264054867591129,-0.346284881965353,0.786,0.597,1,"16","WDR83OS"
"ORMDL1.4",0.00269257340445348,-0.413995476879519,0.795,0.588,1,"16","ORMDL1"
"PHF20.2",0.00275837851432968,-0.396188584930271,0.304,0.347,1,"16","PHF20"
"IDH3B.1",0.00276801683554421,-0.319080600458128,0.241,0.308,1,"16","IDH3B"
"ARID5A.3",0.00277677337226135,-0.40323501894693,0.259,0.318,1,"16","ARID5A"
"UBXN7",0.00282316221023736,-0.349029186088868,0.223,0.294,1,"16","UBXN7"
"TUBA4A.4",0.00292304480874097,-0.485220647104474,0.429,0.424,1,"16","TUBA4A"
"GSDMD.1",0.00298436548127027,-0.321355516586353,0.384,0.396,1,"16","GSDMD"
"BTN3A2.9",0.0030318060053996,-0.54598154203112,0.491,0.448,1,"16","BTN3A2"
"MRPL1.3",0.00307262626737092,-0.421878457618146,0.348,0.372,1,"16","MRPL1"
"ELAVL1.2",0.0030771022059395,-0.383953024636604,0.33,0.356,1,"16","ELAVL1"
"PPHLN1",0.00309038029385153,-0.432646734713923,0.518,0.457,1,"16","PPHLN1"
"COMT.5",0.00310706026975488,-0.419469849676563,0.509,0.45,1,"16","COMT"
"ZFP91",0.00312013015725936,-0.275870930662159,0.179,0.265,1,"16","ZFP91"
"VPS51.5",0.00314563841391215,-0.379284646279609,0.464,0.445,1,"16","VPS51"
"MED30",0.00316927660984319,-0.293544944742878,0.188,0.269,1,"16","MED30"
"HEXDC.2",0.00318074149882004,-0.346484714778945,0.223,0.293,1,"16","HEXDC"
"TOX4",0.00321842024885838,-0.334092268042836,0.339,0.365,1,"16","TOX4"
"SRRD.9",0.00335954361053972,-0.334725014720481,0.277,0.331,1,"16","SRRD"
"HSPD1.5",0.00336609502251894,-0.550980896099213,0.509,0.449,1,"16","HSPD1"
"EIF4EBP2.2",0.0035076923294184,-0.373034395641455,0.25,0.312,1,"16","EIF4EBP2"
"TARDBP.1",0.00360310268464028,-0.336202766539746,0.268,0.325,1,"16","TARDBP"
"UBA2.3",0.00363106498291335,-0.367087006478977,0.295,0.332,1,"16","UBA2"
"ZNHIT3.3",0.0036553919416681,-0.295286822879966,0.268,0.33,1,"16","ZNHIT3"
"ABHD14B.2",0.0037113024246414,-0.283045857998829,0.179,0.258,1,"16","ABHD14B"
"SMC1A.4",0.00371400324376304,-0.457485042057365,0.321,0.35,1,"16","SMC1A"
"RBMX2.1",0.00375400471636014,-0.281444285276927,0.188,0.267,1,"16","RBMX2"
"ZNF106.2",0.0038003680392261,-0.407547457297356,0.286,0.335,1,"16","ZNF106"
"RAB27A.11",0.00382636810958836,-0.566257491066639,0.25,0.309,1,"16","RAB27A"
"TGS1.1",0.00383180634613324,-0.307045843070974,0.205,0.276,1,"16","TGS1"
"STK17B.8",0.00390061781575285,-0.573448632365932,0.58,0.482,1,"16","STK17B"
"DDX52.1",0.00392799384050593,-0.358637797323407,0.277,0.329,1,"16","DDX52"
"DGUOK",0.00402650688564311,-0.392250633169769,0.411,0.403,1,"16","DGUOK"
"TGFB1.8",0.00403076831564644,-0.60629503270514,0.402,0.396,1,"16","TGFB1"
"BTBD7.1",0.00405156909158751,-0.343950527278811,0.232,0.298,1,"16","BTBD7"
"LAMTOR1.1",0.00415823596418135,-0.430212761148959,0.643,0.498,1,"16","LAMTOR1"
"ATG12.1",0.004196378728082,-0.378072100947829,0.402,0.405,1,"16","ATG12"
"HLA-F.12",0.00420171763000642,-0.615240814020535,0.741,0.575,1,"16","HLA-F"
"NUDT4.7",0.00420397754356302,-0.463450646366498,0.321,0.356,1,"16","NUDT4"
"SHKBP1.1",0.00430961702213155,-0.364973244087883,0.25,0.307,1,"16","SHKBP1"
"POU2F1.4",0.00432400837059556,-0.352534338642281,0.241,0.305,1,"16","POU2F1"
"CDK12",0.00435763646232519,-0.360924169547141,0.312,0.349,1,"16","CDK12"
"LTA4H.3",0.00436988425050885,-0.383549532901917,0.241,0.306,1,"16","LTA4H"
"MAPRE1.1",0.00446114718776118,-0.337719197399171,0.277,0.33,1,"16","MAPRE1"
"MEF2D.4",0.00453300639356409,-0.324624482602834,0.232,0.294,1,"16","MEF2D"
"IAH1.4",0.0045702849834187,-0.407100478392728,0.411,0.397,1,"16","IAH1"
"CHTOP",0.00466606663413154,-0.333729894134873,0.25,0.305,1,"16","CHTOP"
"NUTM2B-AS1",0.00467177438084898,-0.36768276001694,0.304,0.342,1,"16","NUTM2B-AS1"
"GCHFR.10",0.00473010878057081,-0.370030339503908,0.241,0.307,1,"16","GCHFR"
"PNKD.2",0.00479397514310746,-0.351243600990264,0.375,0.384,1,"16","PNKD"
"TMX4",0.00480833835198353,-0.354378921078797,0.223,0.288,1,"16","TMX4"
"CASP8.5",0.00483879807368437,-0.404773248550029,0.312,0.353,1,"16","CASP8"
"CPSF6.1",0.00491282613204804,-0.330419622391102,0.295,0.341,1,"16","CPSF6"
"CTNNB1.2",0.00502778568440275,-0.411925151732573,0.33,0.355,1,"16","CTNNB1"
"MED10.7",0.00515872719484992,-0.41923205977323,0.571,0.477,1,"16","MED10"
"NECAP2.1",0.0051596538393575,-0.33353590608048,0.268,0.316,1,"16","NECAP2"
"PRPF31.1",0.00518021842735256,-0.28137877509143,0.196,0.269,1,"16","PRPF31"
"SREK1IP1.1",0.00523029065893331,-0.39869286521021,0.42,0.406,1,"16","SREK1IP1"
"ARL4C.15",0.00535279529573409,-1.08989294625291,0.214,0.279,1,"16","ARL4C"
"CNOT1",0.00539965167790082,-0.278500983814449,0.25,0.31,1,"16","CNOT1"
"ATP6V1E1",0.00544124288106175,-0.338207706447484,0.375,0.384,1,"16","ATP6V1E1"
"MRPL18.5",0.00545896921732749,-0.390012194963796,0.482,0.428,1,"16","MRPL18"
"CTNNBL1.3",0.0055000032524777,-0.320409637947501,0.268,0.317,1,"16","CTNNBL1"
"HSPA4.1",0.00555707898700857,-0.300548914824448,0.223,0.283,1,"16","HSPA4"
"RAB7A.2",0.00555901955198915,-0.429087808604474,0.429,0.407,1,"16","RAB7A"
"UBA6.1",0.00556976697394328,-0.342551714324333,0.25,0.308,1,"16","UBA6"
"RNASET2.10",0.00560804603523735,-0.309466206982372,0.875,0.674,1,"16","RNASET2"
"SLU7",0.00563246920739327,-0.431301726257553,0.393,0.384,1,"16","SLU7"
"RAB1B",0.00564264832520718,-0.352762835649461,0.286,0.329,1,"16","RAB1B"
"UBL5.5",0.00567554556221043,-0.26665124772486,0.911,0.792,1,"16","UBL5"
"BNIP3L.3",0.0057191076495745,-0.437059809850883,0.25,0.307,1,"16","BNIP3L"
"PYM1.1",0.00574410223087232,-0.30645680690867,0.214,0.277,1,"16","PYM1"
"FRG1.2",0.00576609347942694,-0.44455116615515,0.589,0.478,1,"16","FRG1"
"ZCCHC10",0.00576762165787538,-0.302864051630803,0.214,0.279,1,"16","ZCCHC10"
"ARF6.6",0.00576782842715843,-0.458384376718787,0.714,0.532,1,"16","ARF6"
"MRPL42.3",0.00580382311146475,-0.36109590410789,0.42,0.404,1,"16","MRPL42"
"SAFB",0.00584931513750161,-0.33219606804908,0.277,0.322,1,"16","SAFB"
"SDHAF2",0.00585381720972801,-0.309991880050347,0.241,0.303,1,"16","SDHAF2"
"HNRNPH2.1",0.00599130477803536,-0.316191459201208,0.214,0.28,1,"16","HNRNPH2"
"NDUFA12.7",0.00604085496672457,-0.445884124629497,0.741,0.535,1,"16","NDUFA12"
"PPP2R3C",0.00618764021429943,-0.288386399084507,0.196,0.268,1,"16","PPP2R3C"
"DNTTIP2",0.00632604508015644,-0.383275988225578,0.348,0.363,1,"16","DNTTIP2"
"ACSF3.4",0.00634735778495881,-0.298951515919552,0.188,0.258,1,"16","ACSF3"
"RCN2.7",0.00635181508177874,-0.455592625943011,0.571,0.466,1,"16","RCN2"
"STXBP3.1",0.00637346143355831,-0.298874746149473,0.179,0.253,1,"16","STXBP3"
"DFFA.2",0.00641441072949855,-0.268742389591745,0.179,0.253,1,"16","DFFA"
"MPC2.5",0.00642546338388971,-0.408062530185424,0.598,0.478,1,"16","MPC2"
"GHITM.2",0.00652260440975757,-0.384896161370995,0.705,0.537,1,"16","GHITM"
"PPM1G.3",0.00662082168377991,-0.4114185300565,0.607,0.488,1,"16","PPM1G"
"NUTF2.2",0.0067134378209314,-0.313828294855784,0.259,0.305,1,"16","NUTF2"
"NUP50.1",0.00673230615833516,-0.357823742298735,0.259,0.306,1,"16","NUP50"
"RERE.3",0.00692053767442053,-0.344216171834856,0.259,0.309,1,"16","RERE"
"TNPO1",0.00707900950433743,-0.274606560200159,0.179,0.251,1,"16","TNPO1"
"PFDN2.3",0.00711321840214679,-0.393879238067004,0.589,0.471,1,"16","PFDN2"
"NDUFS1",0.00713176638765161,-0.322587585285028,0.259,0.305,1,"16","NDUFS1"
"MTMR14.1",0.00733877577501575,-0.284724658659408,0.196,0.261,1,"16","MTMR14"
"PURA.3",0.00735161953121287,-0.378369817445547,0.33,0.351,1,"16","PURA"
"EFHC1.9",0.00744290295243096,-0.31441396873818,0.214,0.275,1,"16","EFHC1"
"GLRX3.2",0.00768013855198009,-0.318086887719929,0.295,0.331,1,"16","GLRX3"
"EIF4A3.2",0.00777941992372148,-0.302466811002725,0.214,0.273,1,"16","EIF4A3"
"RAB13.7",0.00794744836810349,-0.406608463054771,0.348,0.359,1,"16","RAB13"
"P2RX1.8",0.00801387325378245,-0.309036617515282,0.196,0.268,1,"16","P2RX1"
"PTBP1.2",0.00806168760269469,-0.335022219495297,0.286,0.326,1,"16","PTBP1"
"STX10.2",0.00813709656937109,-0.29622953584823,0.223,0.282,1,"16","STX10"
"SNAP23.1",0.00824777871865891,-0.307256307103029,0.188,0.255,1,"16","SNAP23"
"TPST2.6",0.00827797734448171,-0.455168433210103,0.491,0.441,1,"16","TPST2"
"TOMM22.2",0.00830248355968822,-0.385576754999585,0.545,0.457,1,"16","TOMM22"
"LITAF.11",0.00838326496669228,-0.894449606632029,0.438,0.409,1,"16","LITAF"
"NOC2L.2",0.00912253827084399,-0.279389492340509,0.196,0.257,1,"16","NOC2L"
"PSPC1",0.00913876165979383,-0.284782539931675,0.232,0.289,1,"16","PSPC1"
"COMMD2",0.00921783984301393,-0.257872450944864,0.232,0.288,1,"16","COMMD2"
"TBC1D1.2",0.00926537944364135,-0.388018260630103,0.339,0.351,1,"16","TBC1D1"
"MRPL9.2",0.00940876900094296,-0.299321702472168,0.25,0.296,1,"16","MRPL9"
"CACYBP.3",0.00943213493669606,-0.396218801602347,0.375,0.373,1,"16","CACYBP"
"TSN.1",0.00947270074477055,-0.292060385892624,0.232,0.287,1,"16","TSN"
"TMEM18.2",0.00947987995776873,-0.294779266269419,0.232,0.284,1,"16","TMEM18"
"ECH1.3",0.00954850745561936,-0.320398689810361,0.607,0.49,1,"16","ECH1"
"CSNK1D.1",0.00975635505464255,-0.330220693793259,0.223,0.277,1,"16","CSNK1D"
"COMMD4.4",0.00985659638199063,-0.359204360275561,0.366,0.365,1,"16","COMMD4"
"RNMT.2",0.00996246025447549,-0.389379887140646,0.348,0.359,1,"16","RNMT"
"PPBP",0,5.79156759894936,1,0.01,0,"17","PPBP"
"PF4",0,5.09410787084388,0.978,0.007,0,"17","PF4"
"TUBB1",0,3.6042253337813,0.933,0.01,0,"17","TUBB1"
"GP9",0,3.2781844948501,0.867,0.005,0,"17","GP9"
"CAVIN2",0,3.14164750384564,0.867,0.016,0,"17","CAVIN2"
"PTCRA",0,3.12796312493165,0.778,0.004,0,"17","PTCRA"
"ITGA2B",0,2.98479947416391,0.844,0.008,0,"17","ITGA2B"
"TREML1",0,2.89304954440456,0.778,0.003,0,"17","TREML1"
"CLU.1",0,2.851615840702,0.8,0.017,0,"17","CLU"
"CMTM5",0,2.82556858481721,0.844,0.003,0,"17","CMTM5"
"ACRBP",0,2.81800270168663,0.756,0.012,0,"17","ACRBP"
"TMEM40",0,2.70973301838189,0.756,0.001,0,"17","TMEM40"
"CLEC1B",0,2.24964197322668,0.6,0.001,0,"17","CLEC1B"
"PF4V1",0,1.74543721569595,0.4,0.001,0,"17","PF4V1"
"ITGB3",0,1.54856079188445,0.4,0.001,0,"17","ITGB3"
"SELP",0,1.53985654620408,0.356,0.002,0,"17","SELP"
"AP001189.1",0,1.37679463033806,0.356,0.001,0,"17","AP001189.1"
"ENKUR",0,1.29903195161392,0.289,0.001,0,"17","ENKUR"
"AC090409.1",0,1.25234652845098,0.311,0.001,0,"17","AC090409.1"
"SPX",0,1.03333808565855,0.267,0.001,0,"17","SPX"
"RGS18.1",2.06049969005078e-279,3.53323219250473,0.889,0.025,4.20857061692871e-275,"17","RGS18"
"NRGN.1",2.12908465476227e-217,4.37875914792099,1,0.044,4.34865540735193e-213,"17","NRGN"
"ESAM",9.76650877140042e-216,1.84006508874843,0.511,0.01,1.99480941655854e-211,"17","ESAM"
"GNG11",3.21311598846423e-207,3.89418725763041,1,0.046,6.5627894064382e-203,"17","GNG11"
"PTGS1",1.16756227956837e-202,1.91967131017047,0.622,0.017,2.38474595601839e-198,"17","PTGS1"
"CTTN",1.60262103853729e-172,2.08107053625889,0.578,0.017,3.27335347121241e-168,"17","CTTN"
"CRYM",2.81092450787083e-167,1.54517764141239,0.289,0.004,5.74131330732617e-163,"17","CRYM"
"SH3BGRL2",3.14709341681437e-158,1.39269802640289,0.356,0.007,6.42793830384335e-154,"17","SH3BGRL2"
"IFI27.1",1.11503442238323e-157,3.25093891026594,0.889,0.048,2.27745780771776e-153,"17","IFI27"
"HBG2",1.9388921621256e-155,1.99524163893816,0.378,0.008,3.96018724114153e-151,"17","HBG2"
"GP1BA",3.78731614902262e-154,0.756513983872067,0.267,0.004,7.73559323437871e-150,"17","GP1BA"
"GMPR.1",7.24300124485503e-151,2.21487424869128,0.711,0.031,1.47938300426164e-146,"17","GMPR"
"GAS2L1",5.88033645432651e-147,1.81076813532833,0.556,0.019,1.20105872079619e-142,"17","GAS2L1"
"KLHL35",6.45636857381832e-141,1.38752790362345,0.289,0.005,1.31871328120239e-136,"17","KLHL35"
"PROS1",3.58263363396823e-138,0.956318013914655,0.267,0.004,7.31752919738012e-134,"17","PROS1"
"RAB32.2",2.38092227748066e-136,2.45268926268686,0.667,0.03,4.86303375175426e-132,"17","RAB32"
"C2orf88.1",2.63080696278096e-134,2.24746043195183,0.644,0.028,5.37342322148012e-130,"17","C2orf88"
"ARHGAP6",4.79833128606459e-123,1.3730490306144,0.333,0.008,9.80059165178693e-119,"17","ARHGAP6"
"MAP3K7CL",2.01766102535002e-91,1.97772501203325,0.556,0.031,4.12107264427742e-87,"17","MAP3K7CL"
"PDZK1IP1",2.37671505481381e-87,1.14777119281776,0.311,0.01,4.85444049945721e-83,"17","PDZK1IP1"
"GNAZ",4.21764205313347e-86,0.909271896292323,0.289,0.008,8.61453389352511e-82,"17","GNAZ"
"SMOX.1",7.05743207550279e-84,1.79908452861015,0.444,0.021,1.44148050142144e-79,"17","SMOX"
"SPARC",4.2092855160903e-82,2.50848086427858,0.644,0.048,8.59746566661443e-78,"17","SPARC"
"HIST1H2BJ",2.10315859155001e-79,2.23312722248609,0.622,0.046,4.29570142324091e-75,"17","HIST1H2BJ"
"SMIM5.1",3.7324725465688e-79,1.84286572806725,0.467,0.025,7.62357517636677e-75,"17","SMIM5"
"CDC14B",3.74286792486614e-79,0.915703713825385,0.289,0.009,7.64480773653909e-75,"17","CDC14B"
"ZNF185",1.0094819505978e-77,1.13475955635223,0.267,0.008,2.061866884096e-73,"17","ZNF185"
"KLHDC8B",4.0242863608598e-75,1.41241726655223,0.378,0.017,8.21960489205613e-71,"17","KLHDC8B"
"BEX3",1.07948559842861e-65,2.54093749501728,0.689,0.07,2.20484933479044e-61,"17","BEX3"
"PRKAR2B.1",2.32102687348627e-62,2.26460625115624,0.756,0.091,4.7406973890957e-58,"17","PRKAR2B"
"GFI1B.1",2.01094320278463e-57,1.32226608098443,0.4,0.025,4.1073514916876e-53,"17","GFI1B"
"TMEM140",1.60307675043072e-56,2.03097900266651,0.489,0.039,3.27428426275474e-52,"17","TMEM140"
"TGFB1I1",5.93925534728288e-53,1.22121900232081,0.289,0.014,1.21309290468253e-48,"17","TGFB1I1"
"HIST1H3H",1.0010486087372e-51,1.89912221848315,0.467,0.039,2.04464178334574e-47,"17","HIST1H3H"
"AP003068.2",5.26435623225559e-51,1.49983862503392,0.378,0.025,1.0752447604382e-46,"17","AP003068.2"
"GRAP2.1",8.11187481724251e-50,1.98381735788986,0.622,0.073,1.65685043142178e-45,"17","GRAP2"
"LCN2.2",5.42923170681338e-48,0.743799554811916,0.467,0.037,1.10892057611663e-43,"17","LCN2"
"CTSA.1",1.29729955558016e-46,2.70099891965255,0.822,0.158,2.64973434227248e-42,"17","CTSA"
"PARVB.1",1.07148218093716e-44,1.62332468508864,0.467,0.045,2.18850235456414e-40,"17","PARVB"
"PRKAR1B",9.99610616902276e-43,1.07559091057007,0.378,0.03,2.0417046850229e-38,"17","PRKAR1B"
"RGS10.5",1.09636574742397e-42,3.22730298166795,0.911,0.238,2.23932703911346e-38,"17","RGS10"
"PGRMC1",1.23765631463917e-41,2.34299858701362,0.711,0.122,2.52791302265051e-37,"17","PGRMC1"
"TPM1.1",1.3512168941869e-41,2.02846876582562,0.667,0.101,2.75986050637675e-37,"17","TPM1"
"MTURN",1.59448571826521e-41,2.63311737668224,0.8,0.163,3.25673707955669e-37,"17","MTURN"
"CD68.1",6.98870468096731e-41,1.8029766224545,0.556,0.071,1.42744293108757e-36,"17","CD68"
"FCGR2A.2",9.93165968601174e-41,1.54091179669071,0.533,0.063,2.0285414908679e-36,"17","FCGR2A"
"NT5M",1.97419347926539e-40,1.32566647250383,0.378,0.032,4.03229018139956e-36,"17","NT5M"
"TIMP1.2",2.08407168612569e-38,2.75163537351205,0.867,0.232,4.25671641891173e-34,"17","TIMP1"
"SNCA.1",3.98333258731789e-38,2.16239421380099,0.689,0.121,8.13595680959678e-34,"17","SNCA"
"OSBP2.1",8.95710996467819e-35,1.07594815041519,0.356,0.032,1.82948971028552e-30,"17","OSBP2"
"MYL9.1",2.05554875220208e-33,2.8653323955606,0.733,0.17,4.19845832637274e-29,"17","MYL9"
